"HomeTeam","AwayTeam",HF,AF,HC,AC,HTHG,HTAG,RedsPerGame,YellowsPerGame,FaulesPerGame,AwayRedsPerGame,AwayYellowsPerGame,AwayFaulesPerGame,WinsPerGame,AwayWinsPerGame,Paciencia
"Sunderland","Liverpool",10,10,2,7,1,1,0.0959,1.8233,12.2895,0.0604,1.3607,10.9412,0.2387,0.5217,0.1677
"West Brom","Hull",5,4,0,0,0,1,0.0622,1.6196,11.3469,0.1263,1.7368,12.2526,0.2536,0.2158,0.1526
"West Ham","Man United",9,13,3,4,0,0,0.0789,1.7491,11.8281,0.0604,1.5062,11.1223,0.3123,0.6362,0.1695
"Bournemouth","Arsenal",10,12,5,9,2,0,0.0439,1.3860,9.3421,0.0882,1.5186,11.0464,0.2982,0.5728,0.1505
"Crystal Palace","Swansea",13,14,2,5,0,1,0.0368,1.7263,12.0526,0.0526,1.3910,9.9135,0.3158,0.3083,0.1193
"Stoke","Watford",10,15,1,4,1,0,0.0789,1.8105,11.7605,0.0921,1.7632,13.0263,0.3053,0.2566,0.1633
"Tottenham","Chelsea",9,8,3,8,1,0,0.0743,1.4907,11.2771,0.0882,1.6115,11.1981,0.4644,0.5913,0.1564
"Burnley","Southampton",14,14,1,4,0,0,0.0395,1.6513,10.6316,0.0737,1.3816,11.9921,0.2632,0.3421,0.1193
"Hull","Bournemouth",13,11,0,1,1,1,0.1263,1.7368,12.2526,0.0439,1.3860,9.3421,0.2158,0.2982,0.1564
"Leicester","Chelsea",8,9,1,2,0,1,0.1015,1.5451,11.8872,0.0882,1.6115,11.1981,0.3120,0.5913,0.1594
"Sunderland","Stoke",16,11,3,7,1,3,0.0959,1.8233,12.2895,0.0789,1.8105,11.7605,0.2387,0.3053,0.1695
"Swansea","Arsenal",12,8,2,4,0,1,0.0526,1.3910,9.9135,0.0882,1.5186,11.0464,0.3083,0.5728,0.1411
"Tottenham","West Brom",11,12,0,2,2,0,0.0743,1.4907,11.2771,0.0622,1.6196,11.3469,0.4644,0.2536,0.1677
"Watford","Middlesbrough",15,15,3,7,0,0,0.0921,1.7632,13.0263,0.0822,1.6875,12.9178,0.2566,0.2632,0.1610
"West Ham","Crystal Palace",10,14,4,10,0,0,0.0789,1.7491,11.8281,0.0368,1.7263,12.0526,0.3123,0.3158,0.1633
"Everton","Man City",17,7,2,6,1,0,0.0851,1.5139,12.1517,0.0855,1.6201,11.5378,0.3824,0.4951,0.1526
"Man United","Liverpool",17,13,1,5,0,1,0.0604,1.5062,11.1223,0.0604,1.3607,10.9412,0.6362,0.5217,0.1505
"Bournemouth","Watford",6,16,1,3,0,1,0.0439,1.3860,9.3421,0.0921,1.7632,13.0263,0.2982,0.2566,0.1450
"Crystal Palace","Everton",10,15,0,1,0,0,0.0368,1.7263,12.0526,0.0851,1.5139,12.1517,0.3158,0.3824,0.1677
"Liverpool","Swansea",7,7,1,3,0,0,0.0604,1.3607,10.9412,0.0526,1.3910,9.9135,0.5217,0.3083,0.1614
"Man City","Tottenham",10,7,2,8,0,0,0.0855,1.6201,11.5378,0.0743,1.4907,11.2771,0.4951,0.4644,0.1594
"Middlesbrough","West Ham",7,14,2,5,1,2,0.0822,1.6875,12.9178,0.0789,1.7491,11.8281,0.2632,0.3123,0.1564
"Stoke","Man United",12,13,4,8,1,0,0.0789,1.8105,11.7605,0.0604,1.5062,11.1223,0.3053,0.6362,0.1526
"West Brom","Sunderland",15,12,1,3,2,0,0.0622,1.6196,11.3469,0.0959,1.8233,12.2895,0.2536,0.2387,0.1546
"Arsenal","Burnley",12,11,3,5,0,0,0.0882,1.5186,11.0464,0.0395,1.6513,10.6316,0.5728,0.2632,0.1610
"Chelsea","Hull",12,10,1,5,1,0,0.0882,1.6115,11.1981,0.1263,1.7368,12.2526,0.5913,0.2158,0.1633
"Southampton","Leicester",8,10,0,1,2,0,0.0737,1.3816,11.9921,0.1015,1.5451,11.8872,0.3421,0.3120,0.1505
"Arsenal","Watford",12,15,3,9,0,2,0.0882,1.5186,11.0464,0.0921,1.7632,13.0263,0.5728,0.2566,0.1594
"Bournemouth","Crystal Palace",14,23,0,4,0,0,0.0439,1.3860,9.3421,0.0368,1.7263,12.0526,0.2982,0.3158,0.1610
"Burnley","Leicester",4,8,1,2,0,0,0.0395,1.6513,10.6316,0.1015,1.5451,11.8872,0.2632,0.3120,0.1695
"Liverpool","Chelsea",13,8,2,5,0,1,0.0604,1.3607,10.9412,0.0882,1.6115,11.1981,0.5217,0.5913,0.1526
"Middlesbrough","West Brom",12,13,2,5,1,1,0.0822,1.6875,12.9178,0.0622,1.6196,11.3469,0.2632,0.2536,0.1692
"Sunderland","Tottenham",9,13,2,5,0,0,0.0959,1.8233,12.2895,0.0743,1.4907,11.2771,0.2387,0.4644,0.1450
"Swansea","Southampton",10,19,2,4,1,0,0.0526,1.3910,9.9135,0.0737,1.3816,11.9921,0.3083,0.3421,0.1374
"Man United","Hull",20,16,1,6,0,0,0.0604,1.5062,11.1223,0.1263,1.7368,12.2526,0.6362,0.2158,0.1411
"Stoke","Everton",21,12,1,2,1,1,0.0789,1.8105,11.7605,0.0851,1.5139,12.1517,0.3053,0.3824,0.1546
"West Ham","Man City",11,14,3,9,0,3,0.0789,1.7491,11.8281,0.0855,1.6201,11.5378,0.3123,0.4951,0.1614
"Chelsea","Arsenal",14,8,1,3,1,0,0.0882,1.6115,11.1981,0.0882,1.5186,11.0464,0.5913,0.5728,0.1564
"Crystal Palace","Sunderland",8,8,3,9,0,4,0.0368,1.7263,12.0526,0.0959,1.8233,12.2895,0.3158,0.2387,0.1594
"Everton","Bournemouth",14,4,3,7,3,0,0.0851,1.5139,12.1517,0.0439,1.3860,9.3421,0.3824,0.2982,0.1411
"Hull","Liverpool",9,12,2,5,1,0,0.1263,1.7368,12.2526,0.0604,1.3607,10.9412,0.2158,0.5217,0.1450
"Southampton","West Ham",12,15,0,2,1,2,0.0737,1.3816,11.9921,0.0789,1.7491,11.8281,0.3421,0.3123,0.1369
"Tottenham","Middlesbrough",8,11,0,1,0,0,0.0743,1.4907,11.2771,0.0822,1.6875,12.9178,0.4644,0.2632,0.1526
"Watford","Burnley",12,10,5,10,2,0,0.0921,1.7632,13.0263,0.0395,1.6513,10.6316,0.2566,0.2632,0.1505
"West Brom","Stoke",6,13,2,6,1,0,0.0622,1.6196,11.3469,0.0789,1.8105,11.7605,0.2536,0.3053,0.1614
"Leicester","Man United",12,13,2,8,0,2,0.1015,1.5451,11.8872,0.0604,1.5062,11.1223,0.3120,0.6362,0.1677
"Man City","Swansea",9,13,2,7,1,0,0.0855,1.6201,11.5378,0.0526,1.3910,9.9135,0.4951,0.3083,0.1695
"Arsenal","Hull",12,9,3,7,1,0,0.0882,1.5186,11.0464,0.1263,1.7368,12.2526,0.5728,0.2158,0.1526
"Liverpool","Tottenham",14,14,3,10,2,0,0.0604,1.3607,10.9412,0.0743,1.4907,11.2771,0.5217,0.4644,0.1677
"Man United","Watford",10,12,1,2,1,0,0.0604,1.5062,11.1223,0.0921,1.7632,13.0263,0.6362,0.2566,0.1516
"Middlesbrough","Everton",14,9,2,4,0,0,0.0822,1.6875,12.9178,0.0851,1.5139,12.1517,0.2632,0.3824,0.1695
"Stoke","Crystal Palace",10,14,1,5,0,0,0.0789,1.8105,11.7605,0.0368,1.7263,12.0526,0.3053,0.3158,0.1564
"Sunderland","Southampton",12,14,1,2,0,2,0.0959,1.8233,12.2895,0.0737,1.3816,11.9921,0.2387,0.3421,0.1193
"West Ham","West Brom",7,14,3,8,0,1,0.0789,1.7491,11.8281,0.0622,1.6196,11.3469,0.3123,0.2536,0.1505
"Burnley","Chelsea",12,11,3,8,1,1,0.0395,1.6513,10.6316,0.0882,1.6115,11.1981,0.2632,0.5913,0.1614
"Swansea","Leicester",7,14,2,6,2,0,0.0526,1.3910,9.9135,0.1015,1.5451,11.8872,0.3083,0.3120,0.1610
"Bournemouth","Man City",8,11,2,7,0,1,0.0439,1.3860,9.3421,0.0855,1.6201,11.5378,0.2982,0.4951,0.1633
"Chelsea","Swansea",11,14,1,5,1,1,0.0882,1.6115,11.1981,0.0526,1.3910,9.9135,0.5913,0.3083,0.1633
"Crystal Palace","Middlesbrough",13,15,3,7,1,0,0.0368,1.7263,12.0526,0.0822,1.6875,12.9178,0.3158,0.2632,0.1516
"Everton","Sunderland",10,16,0,2,1,0,0.0851,1.5139,12.1517,0.0959,1.8233,12.2895,0.3824,0.2387,0.1692
"Hull","Burnley",8,13,1,3,0,0,0.1263,1.7368,12.2526,0.0395,1.6513,10.6316,0.2158,0.2632,0.1564
"Watford","West Ham",18,14,4,9,1,0,0.0921,1.7632,13.0263,0.0789,1.7491,11.8281,0.2566,0.3123,0.1546
"West Brom","Bournemouth",12,5,2,4,2,1,0.0622,1.6196,11.3469,0.0439,1.3860,9.3421,0.2536,0.2982,0.1526
"Tottenham","Stoke",11,14,2,7,4,0,0.0743,1.4907,11.2771,0.0789,1.8105,11.7605,0.4644,0.3053,0.1610
"Leicester","Liverpool",8,5,0,0,2,0,0.1015,1.5451,11.8872,0.0604,1.3607,10.9412,0.3120,0.5217,0.1505
"Leicester","Hull",12,13,1,3,1,1,0.1015,1.5451,11.8872,0.1263,1.7368,12.2526,0.3120,0.2158,0.1695
"Liverpool","Arsenal",8,15,1,4,2,0,0.0604,1.3607,10.9412,0.0882,1.5186,11.0464,0.5217,0.5728,0.1516
"Man United","Bournemouth",9,11,3,8,1,1,0.0604,1.5062,11.1223,0.0439,1.3860,9.3421,0.6362,0.2982,0.1614
"Stoke","Middlesbrough",16,20,1,4,2,0,0.0789,1.8105,11.7605,0.0822,1.6875,12.9178,0.3053,0.2632,0.1546
"Swansea","Burnley",7,13,2,6,1,1,0.0526,1.3910,9.9135,0.0395,1.6513,10.6316,0.3083,0.2632,0.1677
"Watford","Southampton",16,9,3,8,1,2,0.0921,1.7632,13.0263,0.0737,1.3816,11.9921,0.2566,0.3421,0.1610
"West Brom","Crystal Palace",8,12,0,1,0,0,0.0622,1.6196,11.3469,0.0368,1.7263,12.0526,0.2536,0.3158,0.1411
"Sunderland","Man City",11,4,1,2,0,1,0.0959,1.8233,12.2895,0.0855,1.6201,11.5378,0.2387,0.4951,0.1564
"Tottenham","Everton",9,14,1,4,1,0,0.0743,1.4907,11.2771,0.0851,1.5139,12.1517,0.4644,0.3824,0.1505
"West Ham","Chelsea",8,8,0,1,0,1,0.0789,1.7491,11.8281,0.0882,1.6115,11.1981,0.3123,0.5913,0.1594
"Man City","Stoke",8,11,1,5,0,0,0.0855,1.6201,11.5378,0.0789,1.8105,11.7605,0.4951,0.3053,0.1633
"Bournemouth","West Ham",20,15,4,10,1,1,0.0439,1.3860,9.3421,0.0789,1.7491,11.8281,0.2982,0.3123,0.1516
"Everton","West Brom",8,12,1,4,2,0,0.0851,1.5139,12.1517,0.0622,1.6196,11.3469,0.3824,0.2536,0.1369
"Hull","Swansea",14,5,3,7,0,0,0.1263,1.7368,12.2526,0.0526,1.3910,9.9135,0.2158,0.3083,0.1594
"Liverpool","Burnley",12,16,2,6,1,1,0.0604,1.3607,10.9412,0.0395,1.6513,10.6316,0.5217,0.2632,0.1546
"Bournemouth","Swansea",10,9,0,2,1,0,0.0439,1.3860,9.3421,0.0526,1.3910,9.9135,0.2982,0.3083,0.1695
"Crystal Palace","Watford",8,15,0,2,0,0,0.0368,1.7263,12.0526,0.0921,1.7632,13.0263,0.3158,0.2566,0.1564
"Everton","Hull",9,7,2,4,1,0,0.0851,1.5139,12.1517,0.1263,1.7368,12.2526,0.3824,0.2158,0.1193
"Stoke","Chelsea",16,11,6,10,1,1,0.0789,1.8105,11.7605,0.0882,1.6115,11.1981,0.3053,0.5913,0.1677
"Sunderland","Burnley",14,7,2,5,0,0,0.0959,1.8233,12.2895,0.0395,1.6513,10.6316,0.2387,0.2632,0.1516
"West Brom","Arsenal",5,6,1,2,1,1,0.0622,1.6196,11.3469,0.0882,1.5186,11.0464,0.2536,0.5728,0.1633
"West Ham","Leicester",10,14,0,1,1,3,0.0789,1.7491,11.8281,0.1015,1.5451,11.8872,0.3123,0.3120,0.1374
"Man City","Liverpool",14,7,3,9,0,0,0.0855,1.6201,11.5378,0.0604,1.3607,10.9412,0.4951,0.5217,0.1505
"Middlesbrough","Man United",9,8,1,3,0,1,0.0822,1.6875,12.9178,0.0604,1.5062,11.1223,0.2632,0.6362,0.1610
"Tottenham","Southampton",12,13,3,9,2,0,0.0743,1.4907,11.2771,0.0737,1.3816,11.9921,0.4644,0.3421,0.1594
"Burnley","Tottenham",9,6,2,4,0,0,0.0395,1.6513,10.6316,0.0743,1.4907,11.2771,0.2632,0.4644,0.1692
"Chelsea","Crystal Palace",12,14,3,8,1,2,0.0882,1.6115,11.1981,0.0368,1.7263,12.0526,0.5913,0.3158,0.1546
"Hull","West Ham",16,9,2,6,0,1,0.1263,1.7368,12.2526,0.0789,1.7491,11.8281,0.2158,0.3123,0.1411
"Leicester","Stoke",7,11,1,6,1,0,0.1015,1.5451,11.8872,0.0789,1.8105,11.7605,0.3120,0.3053,0.1450
"Liverpool","Everton",17,10,1,5,2,1,0.0604,1.3607,10.9412,0.0851,1.5139,12.1517,0.5217,0.3824,0.1677
"Man United","West Brom",15,13,3,9,0,0,0.0604,1.5062,11.1223,0.0622,1.6196,11.3469,0.6362,0.2536,0.1695
"Southampton","Bournemouth",14,8,1,2,0,0,0.0737,1.3816,11.9921,0.0439,1.3860,9.3421,0.3421,0.2982,0.1610
"Watford","Sunderland",12,8,1,5,0,0,0.0921,1.7632,13.0263,0.0959,1.8233,12.2895,0.2566,0.2387,0.1261
"Arsenal","Man City",8,15,3,8,1,2,0.0882,1.5186,11.0464,0.0855,1.6201,11.5378,0.5728,0.4951,0.1594
"Swansea","Middlesbrough",9,16,2,7,0,0,0.0526,1.3910,9.9135,0.0822,1.6875,12.9178,0.3083,0.2632,0.1516
"Burnley","Stoke",9,16,3,8,0,0,0.0395,1.6513,10.6316,0.0789,1.8105,11.7605,0.2632,0.3053,0.1614
"Leicester","Sunderland",12,13,0,1,0,0,0.1015,1.5451,11.8872,0.0959,1.8233,12.2895,0.3120,0.2387,0.1369
"Man United","Everton",10,18,1,6,0,1,0.0604,1.5062,11.1223,0.0851,1.5139,12.1517,0.6362,0.3824,0.1633
"Watford","West Brom",11,14,3,6,1,0,0.0921,1.7632,13.0263,0.0622,1.6196,11.3469,0.2566,0.2536,0.1193
"Arsenal","West Ham",11,5,2,6,0,0,0.0882,1.5186,11.0464,0.0789,1.7491,11.8281,0.5728,0.3123,0.1564
"Chelsea","Man City",10,14,1,5,2,1,0.0882,1.6115,11.1981,0.0855,1.6201,11.5378,0.5913,0.4951,0.1695
"Hull","Middlesbrough",13,12,2,5,3,2,0.1263,1.7368,12.2526,0.0822,1.6875,12.9178,0.2158,0.2632,0.1505
"Liverpool","Bournemouth",11,8,1,3,1,1,0.0604,1.3607,10.9412,0.0439,1.3860,9.3421,0.5217,0.2982,0.1450
"Southampton","Crystal Palace",16,11,2,5,1,1,0.0737,1.3816,11.9921,0.0368,1.7263,12.0526,0.3421,0.3158,0.1374
"Swansea","Tottenham",7,8,1,3,1,0,0.0526,1.3910,9.9135,0.0743,1.4907,11.2771,0.3083,0.4644,0.1610
"Bournemouth","Chelsea",7,11,2,7,1,2,0.0439,1.3860,9.3421,0.0882,1.6115,11.1981,0.2982,0.5913,0.1594
"Man City","Hull",6,8,0,2,1,0,0.0855,1.6201,11.5378,0.1263,1.7368,12.2526,0.4951,0.2158,0.1610
"Middlesbrough","Burnley",9,12,0,3,0,0,0.0822,1.6875,12.9178,0.0395,1.6513,10.6316,0.2632,0.2632,0.1564
"Stoke","Liverpool",7,11,0,2,1,0,0.0789,1.8105,11.7605,0.0604,1.3607,10.9412,0.3053,0.5217,0.1695
"Tottenham","Watford",12,12,0,1,3,0,0.0743,1.4907,11.2771,0.0921,1.7632,13.0263,0.4644,0.2566,0.1677
"West Brom","Southampton",12,12,2,6,0,1,0.0622,1.6196,11.3469,0.0737,1.3816,11.9921,0.2536,0.3421,0.1772
"West Ham","Swansea",12,12,5,11,1,0,0.0789,1.7491,11.8281,0.0526,1.3910,9.9135,0.3123,0.3083,0.1614
"Everton","Leicester",8,15,2,6,3,2,0.0851,1.5139,12.1517,0.1015,1.5451,11.8872,0.3824,0.3120,0.1516
"Sunderland","Man United",14,20,3,7,0,1,0.0959,1.8233,12.2895,0.0604,1.5062,11.1223,0.2387,0.6362,0.1546
"Crystal Palace","Arsenal",11,10,0,1,1,0,0.0368,1.7263,12.0526,0.0882,1.5186,11.0464,0.3158,0.5728,0.1505
"Crystal Palace","Leicester",10,16,0,2,0,1,0.0368,1.7263,12.0526,0.1015,1.5451,11.8872,0.3158,0.3120,0.1695
"Everton","Burnley",15,14,2,4,0,0,0.0851,1.5139,12.1517,0.0395,1.6513,10.6316,0.3824,0.2632,0.1526
"Southampton","Man City",9,8,3,6,0,0,0.0737,1.3816,11.9921,0.0855,1.6201,11.5378,0.3421,0.4951,0.1633
"Stoke","Hull",12,5,0,2,1,0,0.0789,1.8105,11.7605,0.1263,1.7368,12.2526,0.3053,0.2158,0.1692
"Sunderland","West Ham",14,10,1,2,1,1,0.0959,1.8233,12.2895,0.0789,1.7491,11.8281,0.2387,0.3123,0.1594
"Tottenham","Bournemouth",8,10,0,1,2,0,0.0743,1.4907,11.2771,0.0439,1.3860,9.3421,0.4644,0.2982,0.1505
"Watford","Swansea",8,13,0,0,1,0,0.0921,1.7632,13.0263,0.0526,1.3910,9.9135,0.2566,0.3083,0.1450
"Man United","Chelsea",16,20,3,9,1,0,0.0604,1.5062,11.1223,0.0882,1.6115,11.1981,0.6362,0.5913,0.1516
"West Brom","Liverpool",15,9,3,7,0,1,0.0622,1.6196,11.3469,0.0604,1.3607,10.9412,0.2536,0.5217,0.1610
"Middlesbrough","Arsenal",11,16,2,6,0,1,0.0822,1.6875,12.9178,0.0882,1.5186,11.0464,0.2632,0.5728,0.1677
"Bournemouth","Middlesbrough",4,14,0,2,2,0,0.0439,1.3860,9.3421,0.0822,1.6875,12.9178,0.2982,0.2632,0.1369
"Hull","Watford",10,11,5,7,0,0,0.1263,1.7368,12.2526,0.0921,1.7632,13.0263,0.2158,0.2566,0.1516
"Swansea","Stoke",5,14,2,6,1,0,0.0526,1.3910,9.9135,0.0789,1.8105,11.7605,0.3083,0.3053,0.1505
"West Ham","Everton",9,15,2,7,0,0,0.0789,1.7491,11.8281,0.0851,1.5139,12.1517,0.3123,0.3824,0.1374
"Burnley","Man United",17,16,2,5,0,2,0.0395,1.6513,10.6316,0.0604,1.5062,11.1223,0.2632,0.6362,0.1677
"Liverpool","Crystal Palace",8,10,1,4,1,1,0.0604,1.3607,10.9412,0.0368,1.7263,12.0526,0.5217,0.3158,0.1594
"Chelsea","Southampton",13,9,2,6,2,1,0.0882,1.6115,11.1981,0.0737,1.3816,11.9921,0.5913,0.3421,0.1450
"Arsenal","Leicester",9,13,2,8,0,0,0.0882,1.5186,11.0464,0.1015,1.5451,11.8872,0.5728,0.3120,0.1411
"Crystal Palace","Tottenham",13,15,3,9,0,0,0.0368,1.7263,12.0526,0.0743,1.4907,11.2771,0.3158,0.4644,0.1610
"Middlesbrough","Sunderland",15,11,3,9,1,0,0.0822,1.6875,12.9178,0.0959,1.8233,12.2895,0.2632,0.2387,0.1695
"Man City","Man United",10,8,1,2,0,0,0.0855,1.6201,11.5378,0.0604,1.5062,11.1223,0.4951,0.6362,0.1564
"Crystal Palace","Burnley",11,12,2,4,0,1,0.0368,1.7263,12.0526,0.0395,1.6513,10.6316,0.3158,0.2632,0.1516
"Southampton","Hull",9,13,0,3,0,0,0.0737,1.3816,11.9921,0.1263,1.7368,12.2526,0.3421,0.2158,0.1695
"Stoke","West Ham",12,3,1,2,0,0,0.0789,1.8105,11.7605,0.0789,1.7491,11.8281,0.3053,0.3123,0.1261
"Sunderland","Bournemouth",13,9,3,8,0,0,0.0959,1.8233,12.2895,0.0439,1.3860,9.3421,0.2387,0.2982,0.1692
"West Brom","Leicester",14,9,2,6,0,1,0.0622,1.6196,11.3469,0.1015,1.5451,11.8872,0.2536,0.3120,0.1526
"Everton","Chelsea",13,11,3,10,0,0,0.0851,1.5139,12.1517,0.0882,1.6115,11.1981,0.3824,0.5913,0.1610
"Man United","Swansea",11,13,2,6,1,0,0.0604,1.5062,11.1223,0.0526,1.3910,9.9135,0.6362,0.3083,0.1633
"Middlesbrough","Man City",9,9,4,12,1,0,0.0822,1.6875,12.9178,0.0855,1.6201,11.5378,0.2632,0.4951,0.1614
"Tottenham","Arsenal",7,15,1,5,0,0,0.0743,1.4907,11.2771,0.0882,1.5186,11.0464,0.4644,0.5728,0.1505
"Watford","Liverpool",11,9,3,7,0,1,0.0921,1.7632,13.0263,0.0604,1.3607,10.9412,0.2566,0.5217,0.1546
"West Ham","Tottenham",8,9,4,10,0,0,0.0789,1.7491,11.8281,0.0743,1.4907,11.2771,0.3123,0.4644,0.1677
"Bournemouth","Stoke",10,15,2,4,0,1,0.0439,1.3860,9.3421,0.0789,1.8105,11.7605,0.2982,0.3053,0.1193
"Burnley","West Brom",9,14,1,5,0,0,0.0395,1.6513,10.6316,0.0622,1.6196,11.3469,0.2632,0.2536,0.1411
"Hull","Sunderland",10,8,3,7,0,0,0.1263,1.7368,12.2526,0.0959,1.8233,12.2895,0.2158,0.2387,0.1633
"Leicester","Watford",8,10,0,0,1,0,0.1015,1.5451,11.8872,0.0921,1.7632,13.0263,0.3120,0.2566,0.1374
"Man City","Crystal Palace",12,8,1,5,1,0,0.0855,1.6201,11.5378,0.0368,1.7263,12.0526,0.4951,0.3158,0.1505
"Swansea","Everton",5,13,0,0,1,0,0.0526,1.3910,9.9135,0.0851,1.5139,12.1517,0.3083,0.3824,0.1564
"Arsenal","Man United",14,10,1,2,0,0,0.0882,1.5186,11.0464,0.0604,1.5062,11.1223,0.5728,0.6362,0.1594
"Liverpool","Southampton",9,4,1,5,0,0,0.0604,1.3607,10.9412,0.0737,1.3816,11.9921,0.5217,0.3421,0.1516
"Chelsea","Middlesbrough",8,21,0,2,2,0,0.0882,1.6115,11.1981,0.0822,1.6875,12.9178,0.5913,0.2632,0.1546
"Southampton","Arsenal",5,5,1,4,0,0,0.0737,1.3816,11.9921,0.0882,1.5186,11.0464,0.3421,0.5728,0.1610
"Everton","Watford",7,11,0,3,0,0,0.0851,1.5139,12.1517,0.0921,1.7632,13.0263,0.3824,0.2566,0.1614
"West Brom","Chelsea",13,8,3,6,0,0,0.0622,1.6196,11.3469,0.0882,1.6115,11.1981,0.2536,0.5913,0.1505
"Bournemouth","Burnley",6,11,0,1,1,0,0.0439,1.3860,9.3421,0.0395,1.6513,10.6316,0.2982,0.2632,0.1261
"Man City","Leicester",12,16,3,9,2,1,0.0855,1.6201,11.5378,0.1015,1.5451,11.8872,0.4951,0.3120,0.1516
"Middlesbrough","Southampton",19,11,3,6,0,1,0.0822,1.6875,12.9178,0.0737,1.3816,11.9921,0.2632,0.3421,0.1677
"Stoke","Arsenal",13,7,1,4,0,1,0.0789,1.8105,11.7605,0.0882,1.5186,11.0464,0.3053,0.5728,0.1695
"Sunderland","Swansea",13,6,4,8,0,2,0.0959,1.8233,12.2895,0.0526,1.3910,9.9135,0.2387,0.3083,0.1594
"Crystal Palace","Hull",13,14,3,11,2,0,0.0368,1.7263,12.0526,0.1263,1.7368,12.2526,0.3158,0.2158,0.1564
"Tottenham","Man United",14,15,1,4,1,0,0.0743,1.4907,11.2771,0.0604,1.5062,11.1223,0.4644,0.6362,0.1610
"West Ham","Liverpool",5,10,2,4,0,1,0.0789,1.7491,11.8281,0.0604,1.3607,10.9412,0.3123,0.5217,0.1633
"Chelsea","Watford",7,12,2,8,2,1,0.0882,1.6115,11.1981,0.0921,1.7632,13.0263,0.5913,0.2566,0.1450
"Arsenal","Sunderland",15,10,4,10,0,0,0.0882,1.5186,11.0464,0.0959,1.8233,12.2895,0.5728,0.2387,0.1374
"Man City","West Brom",8,11,1,4,2,0,0.0855,1.6201,11.5378,0.0622,1.6196,11.3469,0.4951,0.2536,0.1546
"Southampton","Man United",7,10,2,5,0,0,0.0737,1.3816,11.9921,0.0604,1.5062,11.1223,0.3421,0.6362,0.1695
"Leicester","Tottenham",11,8,3,7,0,2,0.1015,1.5451,11.8872,0.0743,1.4907,11.2771,0.3120,0.4644,0.1505
"Arsenal","Everton",10,15,4,8,2,0,0.0882,1.5186,11.0464,0.0851,1.5139,12.1517,0.5728,0.3824,0.1505
"Burnley","West Ham",11,14,2,6,1,1,0.0395,1.6513,10.6316,0.0789,1.7491,11.8281,0.2632,0.3123,0.1516
"Chelsea","Sunderland",8,15,1,3,1,1,0.0882,1.6115,11.1981,0.0959,1.8233,12.2895,0.5913,0.2387,0.1633
"Hull","Tottenham",14,5,0,0,0,3,0.1263,1.7368,12.2526,0.0743,1.4907,11.2771,0.2158,0.4644,0.1594
"Leicester","Bournemouth",11,10,4,9,0,1,0.1015,1.5451,11.8872,0.0439,1.3860,9.3421,0.3120,0.2982,0.1450
"Liverpool","Middlesbrough",13,8,0,1,1,0,0.0604,1.3607,10.9412,0.0822,1.6875,12.9178,0.5217,0.2632,0.1564
"Man United","Crystal Palace",16,10,2,4,2,0,0.0604,1.5062,11.1223,0.0368,1.7263,12.0526,0.6362,0.3158,0.1677
"Southampton","Stoke",12,10,2,8,0,0,0.0737,1.3816,11.9921,0.0789,1.8105,11.7605,0.3421,0.3053,0.1261
"Swansea","West Brom",8,10,1,3,0,1,0.0526,1.3910,9.9135,0.0622,1.6196,11.3469,0.3083,0.2536,0.1695
"Watford","Man City",12,10,1,2,0,4,0.0921,1.7632,13.0263,0.0855,1.6201,11.5378,0.2566,0.4951,0.1610
"Arsenal","Leicester",9,12,0,1,2,2,0.0882,1.5186,11.0464,0.1015,1.5451,11.8872,0.5728,0.3120,0.1695
"Brighton","Man City",6,9,0,2,0,0,0.0526,1.4211,10.8684,0.0855,1.6201,11.5378,0.2368,0.4951,0.1505
"Chelsea","Burnley",16,11,7,9,0,3,0.0882,1.6115,11.1981,0.0395,1.6513,10.6316,0.5913,0.2632,0.1546
"Crystal Palace","Huddersfield",7,19,1,5,0,2,0.0368,1.7263,12.0526,0.0789,1.6053,10.4211,0.3158,0.2368,0.1610
"Everton","Stoke",13,10,1,3,1,0,0.0851,1.5139,12.1517,0.0789,1.8105,11.7605,0.3824,0.3053,0.1633
"Southampton","Swansea",10,13,2,5,0,0,0.0737,1.3816,11.9921,0.0526,1.3910,9.9135,0.3421,0.3083,0.1411
"Watford","Liverpool",14,8,0,3,2,1,0.0921,1.7632,13.0263,0.0604,1.3607,10.9412,0.2566,0.5217,0.1677
"West Brom","Bournemouth",15,3,3,7,1,0,0.0622,1.6196,11.3469,0.0439,1.3860,9.3421,0.2536,0.2982,0.1516
"Man United","West Ham",19,7,2,6,1,0,0.0604,1.5062,11.1223,0.0789,1.7491,11.8281,0.6362,0.3123,0.1564
"Newcastle","Tottenham",6,10,3,4,0,0,0.1018,1.5579,12.0000,0.0743,1.4907,11.2771,0.3544,0.4644,0.1594
"Bournemouth","Watford",6,14,1,5,0,0,0.0439,1.3860,9.3421,0.0921,1.7632,13.0263,0.2982,0.2566,0.1374
"Burnley","West Brom",11,11,1,2,0,0,0.0395,1.6513,10.6316,0.0622,1.6196,11.3469,0.2632,0.2536,0.1564
"Leicester","Brighton",8,10,1,2,1,0,0.1015,1.5451,11.8872,0.0526,1.4211,10.8684,0.3120,0.2368,0.1261
"Liverpool","Crystal Palace",12,13,1,5,0,0,0.0604,1.3607,10.9412,0.0368,1.7263,12.0526,0.5217,0.3158,0.1614
